Lexus RX,$ 52 000                                                                                                                                                                                                                                                                                                                                  4 566 640 сом,2018г.3.5л.вариаторвнедорожник5дв.гибридрульслева110000км,https://im.mashina.kg/tachka/images//e/0/8/e081ef3ab5eae023d4e0e35ff20c8aab_240x180.jpg
Toyota Camry,$ 8 600                                                                                                                                                                                                                                                                                                                                  755 252 сом,2004г.3л.автоматседанбензинрульслева280000км,https://im.mashina.kg/tachka/images//0/5/8/0585062696f6bc7ecf97dee6bd6f47c9_240x180.jpg
BMW X5,$ 65 000                                                                                                                                                                                                                                                                                                                                  5 708 300 сом,2019г.3л.автоматвнедорожник5дв.дизельрульслева11000км,https://im.mashina.kg/tachka/images//0/5/5/055a56bd092d61336d21aac2187edf8d_240x180.jpg
Mazda 2,$ 12 800                                                                                                                                                                                                                                                                                                                                  1 124 096 сом,2017г.1.5л.автоматхэтчбек5дв.бензинрульслева37800км,https://im.mashina.kg/tachka/images//1/9/1/1917ca127fe57e89d82c7a5c79409f39_240x180.jpg
Honda Accord,$ 7 600                                                                                                                                                                                                                                                                                                                                  667 432 сом,2005г.2.4л.автоматседанбензинрульслева325000км,https://im.mashina.kg/tachka/images//6/c/3/6c371ec5c3a7ea1c55eee2de6e6c15a6_240x180.jpg
BMW X5,$ 125 000                                                                                                                                                                                                                                                                                                                                  10 977 500 сом,2022г.3л.автоматвнедорожник5дв.гибридрульслева11км,https://im.mashina.kg/tachka/images//b/6/6/b66381e8ec9f86db62540edb16e960b6_240x180.jpg
Toyota Camry (Japan),$ 12 500                                                                                                                                                                                                                                                                                                                                  1 097 750 сом,2004г.2.4л.автоматседанбензинрульсправа100720км,https://im.mashina.kg/tachka/images//5/8/7/587ce43e1078f320b58605f2caca8318_240x180.jpg
Toyota RAV4,$ 23 500                                                                                                                                                                                                                                                                                                                                  2 063 770 сом,2016г.2.5л.вариаторвнедорожник5дв.гибридрульслева120000км,https://im.mashina.kg/tachka/images//9/b/1/9b1bff26a976654ddef5effb8cdca737_240x180.jpg
Hyundai Sonata,$ 17 500                                                                                                                                                                                                                                                                                                                                  1 536 850 сом,2018г.2л.автоматседангазрульслева146000км,https://im.mashina.kg/tachka/images//d/7/a/d7a5b7a8d76f23055677bdb5272daeee_240x180.jpg
Toyota RAV4,$ 38 500                                                                                                                                                                                                                                                                                                                                  3 381 070 сом,2019г.2.5л.вариаторвнедорожник5дв.гибридрульслева20236км,https://im.mashina.kg/tachka/images//8/2/f/82fa8e64b96369a9c264aa80b2a7ff99_240x180.jpg
Hyundai Santa Fe,$ 19 500                                                                                                                                                                                                                                                                                                                                  1 712 490 сом,2017г.2.4л.автоматвнедорожник5дв.бензинрульслева37609км,https://im.mashina.kg/tachka/images//d/c/4/dc43fd5a8280c9e4f29c0073ba637a57_240x180.jpg
Chevrolet Cruze,$ 12 800                                                                                                                                                                                                                                                                                                                                  1 124 096 сом,2017г.1.4л.автоматседанбензинрульслева100000км,https://im.mashina.kg/tachka/images//d/c/9/dc9127625657ebb8a4548fcf158ba54a_240x180.jpg
BMW i4,$ 96 789                                                                                                                                                                                                                                                                                                                                  8 500 000 сом,2023г.автоматлифтбекэлектрорульслева   новый,https://im.mashina.kg/tachka/images//3/2/3/323567421eef277b6b3cdb6dc0241c03_240x180.jpg
Toyota Camry,$ 21 000                                                                                                                                                                                                                                                                                                                                  1 844 220 сом,2019г.2.5л.автоматседанбензинрульслева65000км,https://im.mashina.kg/tachka/images//0/b/6/0b63a0b48ec51c02db8cab0f2aa9baed_240x180.jpg
Toyota RAV4,$ 24 500                                                                                                                                                                                                                                                                                                                                  2 151 590 сом,2017г.2.5л.автоматвнедорожник5дв.бензинрульслева85000км,https://im.mashina.kg/tachka/images//f/2/d/f2d6f8f09b7f1e600dafc7a10f5cddcb_240x180.jpg
Kia Carnival,$ 58 500                                                                                                                                                                                                                                                                                                                                  5 137 470 сом,2022г.3.5л.автоматминивэнбензинрульслева8000км,https://im.mashina.kg/tachka/images//a/0/d/a0d4f2c0457b68895d48679242091c48_240x180.jpg
Subaru Outback,$ 20 500                                                                                                                                                                                                                                                                                                                                  1 800 310 сом,2016г.2.5л.вариаторуниверсалбензинрульслева101000км,https://im.mashina.kg/tachka/images//7/2/8/728f407991fa3eb528a6eeae563e849f_240x180.jpg
Kia K5 III Седан,$ 26 300                                                                                                                                                                                                                                                                                                                                  2 309 666 сом,2021г.2л.автоматседанбензинрульслева64000км,https://im.mashina.kg/tachka/images//5/7/b/57b5198dd5ee5eee893f7f332b41765b_240x180.jpg
Lexus UX,$ 35 000                                                                                                                                                                                                                                                                                                                                  3 073 700 сом,2019г.2л.вариаторвнедорожник5дв.гибридрульслева15000км,https://im.mashina.kg/tachka/images//e/8/f/e8f353e0eeb3701a73b0469860139286_240x180.jpg
BMW 5 серии,$ 34 700                                                                                                                                                                                                                                                                                                                                  3 047 354 сом,2018г.3л.автоматседанбензинрульслева58000км,https://im.mashina.kg/tachka/images//9/e/8/9e83ed714746971ea006b7f6974f4b6f_240x180.jpg
Subaru Crosstrek,$ 15 999                                                                                                                                                                                                                                                                                                                                  1 405 032 сом,2017г.2л.вариаторвнедорожник5дв.бензинрульслева85000км,https://im.mashina.kg/tachka/images//b/b/e/bbe9213086c58916e31cd05f41abd4d1_240x180.jpg
Toyota Camry,$ 12 700                                                                                                                                                                                                                                                                                                                                  1 115 314 сом,2005г.2.4л.автоматседанбензинрульслева300000км,https://im.mashina.kg/tachka/images//f/c/2/fc289ae954f30c5a6695806839d05751_240x180.jpg
Lexus GX,$ 50 000                                                                                                                                                                                                                                                                                                                                  4 391 000 сом,2014г.4.6л.автоматвнедорожник5дв.бензинрульслева45000км,https://im.mashina.kg/tachka/images//f/d/7/fd7c51ad99d749e97c732a46854f5b6a_240x180.jpg
Toyota Camry,$ 13 000                                                                                                                                                                                                                                                                                                                                  1 141 660 сом,2013г.2.5л.автоматседанбензинрульслева132000км,https://im.mashina.kg/tachka/images//9/0/b/90ba52828fa51000951364ccd46811ea_240x180.jpg
Toyota Camry,$ 9 300                                                                                                                                                                                                                                                                                                                                  816 726 сом,2004г.2.4л.автоматседанбензинрульслева200000км,https://im.mashina.kg/tachka/images//1/6/d/16d27cee157709b67c0c22e005445b87_240x180.jpg
Kia Sorento,$ 37 800                                                                                                                                                                                                                                                                                                                                  3 319 596 сом,2021г.2.2л.роботвнедорожник5дв.дизельрульслева21500км,https://im.mashina.kg/tachka/images//c/3/5/c35779042892d52db1501dbc0e77b24f_240x180.jpg
Toyota Camry,$ 44 800                                                                                                                                                                                                                                                                                                                                  3 934 336 сом,2021г.2.5л.автоматседанбензинрульслева21000км,https://im.mashina.kg/tachka/images//f/1/9/f199dd83cd07948024fcd7a55ece38e7_240x180.jpg
BMW 5 серии,$ 55 000                                                                                                                                                                                                                                                                                                                                  4 830 100 сом,2020г.2л.автоматседандизельрульслева99000км,https://im.mashina.kg/tachka/images//8/a/e/8ae309e024d9684c8b90b10c4ee3c6ca_240x180.jpg
Subaru Forester,$ 11 500                                                                                                                                                                                                                                                                                                                                  1 009 930 сом,2011г.2.5л.автоматвнедорожник5дв.бензинрульслева133000км,https://im.mashina.kg/tachka/images//1/e/5/1e5913dce510ee4893e8926cf5dfb141_240x180.jpg
Hyundai Sonata,$ 13 000                                                                                                                                                                                                                                                                                                                                  1 141 660 сом,2018г.2л.автоматседангазрульслева220000км,https://im.mashina.kg/tachka/images//9/0/3/90323640ea22e9aeac18897a4590057e_240x180.jpg
Lexus GX,$ 55 500                                                                                                                                                                                                                                                                                                                                  4 874 010 сом,2017г.4.6л.автоматвнедорожник5дв.бензинрульслева201000км,https://im.mashina.kg/tachka/images//0/9/1/0916d2f638976124a43c4d08d64306a8_240x180.jpg
Kia Sportage,$ 18 000                                                                                                                                                                                                                                                                                                                                  1 580 760 сом,2019г.2л.механикавнедорожник5дв.бензинрульслева37700км,https://im.mashina.kg/tachka/images//b/d/a/bda4eec4819c56d5785b5f9e666b10b3_240x180.jpg
Honda Inspire,$ 7 900                                                                                                                                                                                                                                                                                                                                  693 778 сом,2003г.3л.автоматседанбензинрульсправа135158км,https://im.mashina.kg/tachka/images//e/b/c/ebcbf68fc29f0bd030c654a341c2ba0e_240x180.jpg
Nissan Pathfinder,$ 11 500                                                                                                                                                                                                                                                                                                                                  1 009 930 сом,2005г.4л.автоматвнедорожник5дв.бензинрульслева138000км,https://im.mashina.kg/tachka/images//0/0/f/00f7864c4c2162711edc92b95ef81186_240x180.jpg
Toyota Camry,$ 18 500                                                                                                                                                                                                                                                                                                                                  1 624 670 сом,2017г.2.5л.автоматседанбензинрульслева118000км,https://im.mashina.kg/tachka/images//6/e/e/6ee197885d959a00e87b25e62f9069d0_240x180.jpg
Chevrolet Cruze,$ 6 300                                                                                                                                                                                                                                                                                                                                  553 266 сом,2011г.1.8л.автоматседанбензинрульслева126184км,https://im.mashina.kg/tachka/images//8/7/5/8753c17cae77bb4e6c5879c263e81ff1_240x180.jpg
Chevrolet TrailBlazer,$ 10 000                                                                                                                                                                                                                                                                                                                                  878 200 сом,2004г.4.2л.автоматвнедорожник5дв.бензинрульслева235000км,https://im.mashina.kg/tachka/images//c/6/6/c662ddc4093a6a1521ea93520335bcf5_240x180.jpg
Lexus GX,$ 26 000                                                                                                                                                                                                                                                                                                                                  2 283 320 сом,2006г.4.7л.автоматвнедорожник5дв.бензинрульслева200000км,https://im.mashina.kg/tachka/images//8/6/4/8648c78ab056c9ab9a33f1c55a143726_240x180.jpg
Chevrolet Epica,$ 7 900                                                                                                                                                                                                                                                                                                                                  693 778 сом,2008г.2л.автоматседанбензинрульслева190000км,https://im.mashina.kg/tachka/images//1/e/2/1e24b7e188ee29b10be473f0c6be4d88_240x180.jpg
Hyundai Maxcruz,$ 31 666                                                                                                                                                                                                                                                                                                                                  2 780 908 сом,2017г.2.2л.автоматвнедорожник5дв.дизельрульслева103000км,https://im.mashina.kg/tachka/images//4/3/0/43052c2854b574d07074fef97d5f7203_240x180.jpg
Kia Sportage,$ 45 999                                                                                                                                                                                                                                                                                                                                  4 039 632 сом,2022г.1.6л.роботвнедорожник5дв.бензинрульслева50км,https://im.mashina.kg/tachka/images//5/c/2/5c21ced8291bef43615bfb3cb3357799_240x180.jpg
Toyota Camry,$ 16 400                                                                                                                                                                                                                                                                                                                                  1 440 248 сом,2017г.2.5л.автоматседанбензинрульслева75000км,https://im.mashina.kg/tachka/images//4/a/4/4a4bee9be9ca40f4515db655d7c3c2bb_240x180.jpg
Toyota Sequoia,$ 45 000                                                                                                                                                                                                                                                                                                                                  3 951 900 сом,2013г.5.7л.автоматвнедорожник5дв.бензинрульслева140000км,https://im.mashina.kg/tachka/images//4/0/b/40b3cfe520c21da929c5889859f5d1b1_240x180.jpg
Mercedes-Benz Vito,$ 10 300                                                                                                                                                                                                                                                                                                                                  904 546 сом,2009г.2.1л.механикаминивэндизельрульслева218000км,https://im.mashina.kg/tachka/images//1/c/2/1c267918d5dcdecc8a2ab2d49f8fd0df_240x180.jpg
Toyota Highlander,$ 37 800                                                                                                                                                                                                                                                                                                                                  3 319 596 сом,2017г.3.5л.вариаторвнедорожник5дв.гибридрульслева96148км,https://im.mashina.kg/tachka/images//3/b/9/3b9ca04cff17a81c7f39715fa5ad6342_240x180.jpg
Lexus LX,$ 22 500                                                                                                                                                                                                                                                                                                                                  1 975 950 сом,2003г.4.7л.автоматвнедорожник5дв.бензинрульслева153542км,https://im.mashina.kg/tachka/images//0/7/8/0786924ca4cce073ebeac2d4fabded51_240x180.jpg
Lexus RX,$ 42 500                                                                                                                                                                                                                                                                                                                                  3 732 350 сом,2017г.3.5л.автоматвнедорожник5дв.бензинрульслева64000км,https://im.mashina.kg/tachka/images//6/a/b/6ab426eeeb32464ae54761c8d1901893_240x180.jpg
Lexus ES,$ 31 000                                                                                                                                                                                                                                                                                                                                  2 722 420 сом,2017г.2.5л.вариаторседангибридрульслева77000км,https://im.mashina.kg/tachka/images//8/8/3/88352816e1ca477943903f9c11ffafcf_240x180.jpg
Toyota Land Cruiser,$ 35 500                                                                                                                                                                                                                                                                                                                                  3 117 610 сом,2008г.4.7л.автоматвнедорожник5дв.бензинрульслева321000км,https://im.mashina.kg/tachka/images//b/d/f/bdfdc8c903f336cf3745f0f062a5fd58_240x180.jpg
BMW X5,$ 35 500                                                                                                                                                                                                                                                                                                                                  3 117 610 сом,2013г.4.4л.автоматвнедорожник5дв.бензинрульслева188000км,https://im.mashina.kg/tachka/images//4/7/0/4704e1833272ab53eb8fb982fa66f2bc_240x180.jpg
Lexus GX,$ 27 000                                                                                                                                                                                                                                                                                                                                  2 371 140 сом,2008г.4.7л.автоматвнедорожник5дв.бензинрульслева139000км,https://im.mashina.kg/tachka/images//9/e/0/9e03b038c22e46bcc0d2950ae9c1336e_240x180.jpg
Land Rover Range Rover,$ 260 000                                                                                                                                                                                                                                                                                                                                  22 833 200 сом,2022г.4.4л.автоматвнедорожник5дв.бензинрульслева,https://im.mashina.kg/tachka/images//d/7/c/d7c2e50be41edc4811ee44fb32019754_240x180.jpg
Toyota Camry,$ 16 200                                                                                                                                                                                                                                                                                                                                  1 422 684 сом,2016г.2.5л.автоматседанбензинрульслева110000км,https://im.mashina.kg/tachka/images//4/1/4/41483d7ceaed9fae176e827fcf5c0dd0_240x180.jpg
Honda CR-V,$ 8 500                                                                                                                                                                                                                                                                                                                                  746 470 сом,2002г.2.4л.автоматвнедорожник5дв.бензинрульслева260000км,https://im.mashina.kg/tachka/images//9/f/3/9f342cafc54b8a2286c48ec628e7a46f_240x180.jpg
BMW X5,$ 26 200                                                                                                                                                                                                                                                                                                                                  2 300 884 сом,2013г.3л.автоматвнедорожник5дв.бензинрульслева200000км,https://im.mashina.kg/tachka/images//c/5/8/c5847183c167d50ff989f8833da1752a_240x180.jpg
Toyota Land Cruiser Prado,$ 18 900                                                                                                                                                                                                                                                                                                                                  1 659 798 сом,2003г.3.4л.автоматвнедорожник5дв.бензинрульсправа160000км,https://im.mashina.kg/tachka/images//a/c/6/ac66398d032d22bf6536042fed17001a_240x180.jpg
Daihatsu Cuore,$ 5 300                                                                                                                                                                                                                                                                                                                                  465 446 сом,2008г.1л.механикахэтчбек5дв.бензинрульслева210000км,https://im.mashina.kg/tachka/images//8/9/0/8901ac907cfc1956bb18748872584630_240x180.jpg
Kia K7,$ 23 700                                                                                                                                                                                                                                                                                                                                  2 081 334 сом,2019г.3л.автоматседангазрульслева119000км,https://im.mashina.kg/tachka/images//1/3/1/131b9887cf972cdce1b0e2b31c37ff06_240x180.jpg
Lexus NX,$ 29 900                                                                                                                                                                                                                                                                                                                                  2 625 818 сом,2016г.2л.автоматвнедорожник5дв.бензинрульслева149000км,https://im.mashina.kg/tachka/images//2/6/8/268c9e61231ef6b723a05ae58039aad5_240x180.jpg
Kia Morning,$ 8 800                                                                                                                                                                                                                                                                                                                                  772 816 сом,2017г.1л.автоматхэтчбек5дв.бензинрульслева9000км,https://im.mashina.kg/tachka/images//a/6/6/a66fe1aeca5ea15627e1e6e61572421e_240x180.jpg
Hyundai Sonata,$ 11 000                                                                                                                                                                                                                                                                                                                                  966 020 сом,2017г.2л.автоматседангазрульслева10000км,https://im.mashina.kg/tachka/images//8/4/c/84cf905e6814a17825567800207bbcdb_240x180.jpg
Kia K7,$ 27 000                                                                                                                                                                                                                                                                                                                                  2 371 140 сом,2017г.3.3л.автоматседанбензинрульслева135000км,https://im.mashina.kg/tachka/images//f/b/f/fbfdf348a1d555ecef3933c498dd6de8_240x180.jpg
ВАЗ (Lada) 2107,$ 3 985                                                                                                                                                                                                                                                                                                                                  350 000 сом,2010г.1.6л.механикаседанбензинрульслева62000км,https://im.mashina.kg/tachka/images//2/0/e/20ea7e10e9204b09f638e92ce4321097_240x180.jpg
BYD Han,$ 54 000                                                                                                                                                                                                                                                                                                                                  4 742 280 сом,2023г.автоматседанэлектрорульслева50км,https://im.mashina.kg/tachka/images//e/b/e/ebeed90061ff7af7aa8e7bbe06bac35e_240x180.jpg
Subaru Legacy,$ 6 200                                                                                                                                                                                                                                                                                                                                  544 484 сом,2005г.2л.автоматседанбензинрульсправа300000км,https://im.mashina.kg/tachka/images//5/f/5/5f51f0c50c86069571ff4889ff92f5cb_240x180.jpg
Mercedes-Benz E-класс,$ 9 500                                                                                                                                                                                                                                                                                                                                  834 290 сом,2003г.3.2л.автоматседанбензинрульслева230000км,https://im.mashina.kg/tachka/images//0/3/8/038f3885aea8dbcee1adce150d11f7e7_240x180.jpg
Hyundai Sonata,$ 23 000                                                                                                                                                                                                                                                                                                                                  2 019 860 сом,2017г.2л.автоматседанбензинрульслева104349км,https://im.mashina.kg/tachka/images//a/3/4/a34bf15f7f60cf5fa7da6375fbb40b16_240x180.jpg
Toyota RAV4,$ 27 000                                                                                                                                                                                                                                                                                                                                  2 371 140 сом,2020г.2.5л.автоматвнедорожник5дв.бензинрульслева40500км,https://im.mashina.kg/tachka/images//b/1/6/b16ab583682ad7c400f1579cd84e225c_240x180.jpg
Toyota Wish,$ 7 060                                                                                                                                                                                                                                                                                                                                  620 000 сом,2003г.1.8л.автоматкомпактвэнбензинрульсправа230000км,https://im.mashina.kg/tachka/images//e/8/4/e8421d0347195ea8e129c8b949d0da0a_240x180.jpg
Toyota Camry,$ 17 900                                                                                                                                                                                                                                                                                                                                  1 571 978 сом,2017г.2.5л.вариаторседангибридрульслева104450км,https://im.mashina.kg/tachka/images//c/3/9/c3984a3783324dc0b6c79cda27de9dad_240x180.jpg
Toyota Highlander,$ 45 000                                                                                                                                                                                                                                                                                                                                  3 951 900 сом,2021г.3.5л.автоматвнедорожник5дв.бензинрульслева50284км,https://im.mashina.kg/tachka/images//c/c/4/cc45f62c9147d6e5f2b13297ec35a6ce_240x180.jpg
Subaru Outback,$ 9 800                                                                                                                                                                                                                                                                                                                                  860 636 сом,2005г.3л.автоматуниверсалбензинрульсправа200000км,https://im.mashina.kg/tachka/images//a/4/0/a40dc9af99edb6cc42cf5d6f02af001f_240x180.jpg
BMW 5 серии,$ 36 500                                                                                                                                                                                                                                                                                                                                  3 205 430 сом,2017г.2л.автоматседандизельрульслева125000км,https://im.mashina.kg/tachka/images//e/0/c/e0c255f136af4fceb6543079083ef2ed_240x180.jpg
Honda Inspire,$ 9 000                                                                                                                                                                                                                                                                                                                                  790 380 сом,2004г.3л.автоматседанбензинрульсправа20000км,https://im.mashina.kg/tachka/images//a/e/f/aefd2a5ebc59e8a254c87fb70f0cef0e_240x180.jpg
Toyota 4Runner,$ 12 500                                                                                                                                                                                                                                                                                                                                  1 097 750 сом,2003г.4л.автоматвнедорожник5дв.бензинрульсправа120000км,https://im.mashina.kg/tachka/images//a/9/d/a9d0e9fb7f925980810a11fe599ade90_240x180.jpg
Toyota Camry,$ 15 900                                                                                                                                                                                                                                                                                                                                  1 396 338 сом,2017г.2.5л.автоматседанбензинрульслева99000км,https://im.mashina.kg/tachka/images//d/9/8/d988612c8268b35df3031fd900694e66_240x180.jpg
Lexus LX,$ 100 000                                                                                                                                                                                                                                                                                                                                  8 782 000 сом,2018г.4.5л.автоматвнедорожник5дв.дизельрульслева88000км,https://im.mashina.kg/tachka/images//5/2/3/5237d02af19869d708162a705e3373da_240x180.jpg
Lexus RX,$ 25 900                                                                                                                                                                                                                                                                                                                                  2 274 538 сом,2012г.3.5л.автоматвнедорожник5дв.бензинрульслева164000км,https://im.mashina.kg/tachka/images//3/0/2/302903f8c2f8a8d29bdf17de0f2c16da_240x180.jpg
Toyota RAV4,$ 19 900                                                                                                                                                                                                                                                                                                                                  1 747 618 сом,2017г.2.5л.автоматвнедорожник5дв.бензинрульслева45000км,https://im.mashina.kg/tachka/images//7/9/5/795d195943b914cc9c4412d82aae8e50_240x180.jpg
Honda Accord,$ 22 500                                                                                                                                                                                                                                                                                                                                  1 975 950 сом,2018г.1.5л.вариаторседанбензинрульслева55000км,https://im.mashina.kg/tachka/images//9/f/b/9fb980aa7dddb8e9ba1b96debf5fe5ef_240x180.jpg
Subaru Forester,$ 16 500                                                                                                                                                                                                                                                                                                                                  1 449 030 сом,2019г.2.5л.вариаторвнедорожник5дв.бензинрульслева17523км,https://im.mashina.kg/tachka/images//9/7/c/97ced724d1585d1226e0b72865b3957e_240x180.jpg
Toyota Camry,$ 20 700                                                                                                                                                                                                                                                                                                                                  1 817 874 сом,2017г.2.5л.автоматседанбензинрульслева82000км,https://im.mashina.kg/tachka/images//b/7/3/b730e992cf271cfbcb099335dd31d05c_240x180.jpg
BMW X5,$ 92 000                                                                                                                                                                                                                                                                                                                                  8 079 440 сом,2019г.3л.автоматвнедорожник5дв.бензинрульслева68500км,https://im.mashina.kg/tachka/images//3/b/f/3bf38a30a3d37a200fe0c1ed5c3162ae_240x180.jpg
BMW X5,$ 92 000                                                                                                                                                                                                                                                                                                                                  8 079 440 сом,2019г.3л.автоматвнедорожник5дв.бензинрульслева68500км,https://im.mashina.kg/tachka/images//3/b/f/3bf38a30a3d37a200fe0c1ed5c3162ae_240x180.jpg
Kia Sorento,$ 13 800                                                                                                                                                                                                                                                                                                                                  1 211 916 сом,2009г.2.2л.автоматвнедорожник5дв.дизельрульслева113000км,https://im.mashina.kg/tachka/images//a/1/c/a1ce1707e0d5b235937a43cb7adcf125_240x180.jpg
